,Entity,Day,daily_vaccinations
9407,Utah,2021-06-06,7945
9408,Utah,2021-06-07,6056
9409,Utah,2021-06-08,8165
9410,Utah,2021-06-09,8172
9411,Utah,2021-06-10,7902
9412,Utah,2021-06-11,10309
9413,Utah,2021-06-12,7871
9414,Utah,2021-06-13,7881
9415,Utah,2021-06-14,12029
9416,Utah,2021-06-15,12834
9417,Utah,2021-06-16,12827
9418,Utah,2021-06-17,16037
9419,Utah,2021-06-18,13631
9420,Utah,2021-06-19,12237
9421,Utah,2021-06-20,12229
9422,Utah,2021-06-21,8079
9423,Utah,2021-06-22,8602
9424,Utah,2021-06-23,8604
9425,Utah,2021-06-24,7079
9426,Utah,2021-06-25,7075
9427,Utah,2021-06-26,7070
9428,Vermont,2021-01-13,3814
9429,Vermont,2021-01-14,1907
9430,Vermont,2021-01-15,2238
9431,Vermont,2021-01-16,2185
9432,Vermont,2021-01-17,2154
9433,Vermont,2021-01-18,2133
9434,Vermont,2021-01-19,2118
9435,Vermont,2021-01-20,1606
9436,Vermont,2021-01-21,1895
9437,Vermont,2021-01-22,1997
9438,Vermont,2021-01-23,2133
9439,Vermont,2021-01-24,2192
9440,Vermont,2021-01-25,2153
9441,Vermont,2021-01-26,1976
9442,Vermont,2021-01-27,2080
9443,Vermont,2021-01-28,2291
9444,Vermont,2021-01-29,2184
9445,Vermont,2021-01-30,2050
9446,Vermont,2021-01-31,2187
9447,Vermont,2021-02-01,2686
9448,Vermont,2021-02-02,2801
9449,Vermont,2021-02-03,2763
9450,Vermont,2021-02-04,2618
9451,Vermont,2021-02-05,2617
9452,Vermont,2021-02-06,2745
9453,Vermont,2021-02-07,2857
9454,Vermont,2021-02-08,2557
9455,Vermont,2021-02-09,2717
9456,Vermont,2021-02-10,2735
9457,Vermont,2021-02-11,2816
9458,Vermont,2021-02-12,2855
9459,Vermont,2021-02-13,2818
9460,Vermont,2021-02-14,2801
9461,Vermont,2021-02-15,2937
9462,Vermont,2021-02-16,3136
9463,Vermont,2021-02-17,3157
9464,Vermont,2021-02-18,3039
9465,Vermont,2021-02-19,3940
9466,Vermont,2021-02-20,4199
9467,Vermont,2021-02-21,4337
9468,Vermont,2021-02-22,4364
9469,Vermont,2021-02-23,4157
9470,Vermont,2021-02-24,4144
9471,Vermont,2021-02-25,4235
9472,Vermont,2021-02-26,3417
9473,Vermont,2021-02-27,3545
9474,Vermont,2021-02-28,3631
9475,Vermont,2021-03-01,3802
9476,Vermont,2021-03-02,3925
9477,Vermont,2021-03-03,4030
9478,Vermont,2021-03-04,3991
9479,Vermont,2021-03-05,4006
9480,Vermont,2021-03-06,3914
9481,Vermont,2021-03-07,4139
9482,Vermont,2021-03-08,4384
9483,Vermont,2021-03-09,4620
9484,Vermont,2021-03-10,4847
9485,Vermont,2021-03-11,5185
9486,Vermont,2021-03-12,5416
9487,Vermont,2021-03-13,6755
9488,Vermont,2021-03-14,5726
9489,Vermont,2021-03-15,5771
9490,Vermont,2021-03-16,5697
9491,Vermont,2021-03-17,5650
9492,Vermont,2021-03-18,5768
9493,Vermont,2021-03-19,5953
9494,Vermont,2021-03-20,4930
9495,Vermont,2021-03-21,6082
9496,Vermont,2021-03-22,5469
9497,Vermont,2021-03-23,5611
9498,Vermont,2021-03-24,5674
9499,Vermont,2021-03-25,5463
9500,Vermont,2021-03-26,5360
9501,Vermont,2021-03-27,5303
9502,Vermont,2021-03-28,5117
9503,Vermont,2021-03-29,5532
9504,Vermont,2021-03-30,5762
9505,Vermont,2021-03-31,6010
9506,Vermont,2021-04-01,6142
9507,Vermont,2021-04-02,6412
9508,Vermont,2021-04-03,8113
9509,Vermont,2021-04-04,7249
9510,Vermont,2021-04-05,7727
9511,Vermont,2021-04-06,7553
9512,Vermont,2021-04-07,7317
9513,Vermont,2021-04-08,7337
9514,Vermont,2021-04-09,7576
9515,Vermont,2021-04-10,6635
9516,Vermont,2021-04-11,7996
9517,Vermont,2021-04-12,8247
9518,Vermont,2021-04-13,9302
9519,Vermont,2021-04-14,8735
9520,Vermont,2021-04-15,9017
9521,Vermont,2021-04-16,8835
9522,Vermont,2021-04-17,7177
9523,Vermont,2021-04-18,8302
9524,Vermont,2021-04-19,7834
9525,Vermont,2021-04-20,7199
9526,Vermont,2021-04-21,7904
9527,Vermont,2021-04-22,7746
9528,Vermont,2021-04-23,7185
9529,Vermont,2021-04-24,8439
9530,Vermont,2021-04-25,7258
9531,Vermont,2021-04-26,7817
9532,Vermont,2021-04-27,7444
9533,Vermont,2021-04-28,7562
9534,Vermont,2021-04-29,7669
9535,Vermont,2021-04-30,8099
9536,Vermont,2021-05-01,7862
9537,Vermont,2021-05-02,7899
9538,Vermont,2021-05-03,7450
9539,Vermont,2021-05-04,7356
9540,Vermont,2021-05-05,7269
9541,Vermont,2021-05-06,7159
9542,Vermont,2021-05-07,6879
9543,Vermont,2021-05-08,6553
9544,Vermont,2021-05-09,7351
9545,Vermont,2021-05-10,7167
9546,Vermont,2021-05-11,6964
9547,Vermont,2021-05-12,7227
9548,Vermont,2021-05-13,6977
9549,Vermont,2021-05-14,7012
9550,Vermont,2021-05-15,7277
9551,Vermont,2021-05-16,6322
9552,Vermont,2021-05-17,6236
9553,Vermont,2021-05-18,6419
9554,Vermont,2021-05-19,5994
9555,Vermont,2021-05-20,6136
9556,Vermont,2021-05-21,8238
9557,Vermont,2021-05-22,8307
9558,Vermont,2021-05-23,8464
9559,Vermont,2021-05-24,9022
9560,Vermont,2021-05-25,8781
9561,Vermont,2021-05-26,8933
9562,Vermont,2021-05-27,7698
9563,Vermont,2021-05-28,5620
9564,Vermont,2021-05-29,5317
9565,Vermont,2021-05-30,4710
9566,Vermont,2021-05-31,3778
9567,Vermont,2021-06-01,3826
9568,Vermont,2021-06-02,3392
9569,Vermont,2021-06-03,4079
9570,Vermont,2021-06-04,3674
9571,Vermont,2021-06-05,3708
9572,Vermont,2021-06-06,3569
9573,Vermont,2021-06-07,3570
9574,Vermont,2021-06-08,3419
9575,Vermont,2021-06-09,3307
9576,Vermont,2021-06-10,3473
9577,Vermont,2021-06-11,3047
9578,Vermont,2021-06-12,2989
9579,Vermont,2021-06-13,3069
9580,Vermont,2021-06-14,3187
9581,Vermont,2021-06-15,3538
9582,Vermont,2021-06-16,3718
9583,Vermont,2021-06-17,3706
9584,Vermont,2021-06-18,4027
9585,Vermont,2021-06-19,3722
9586,Vermont,2021-06-20,3273
9587,Vermont,2021-06-21,2794
9588,Vermont,2021-06-22,2136
9589,Vermont,2021-06-23,1920
9590,Vermont,2021-06-24,1663
9591,Vermont,2021-06-25,1506
9592,Vermont,2021-06-26,1242
9593,Veterans Health,2021-01-13,27623
9594,Veterans Health,2021-01-14,28972
9595,Veterans Health,2021-01-15,30339
9596,Veterans Health,2021-01-16,28907
9597,Veterans Health,2021-01-17,28047
9598,Veterans Health,2021-01-18,27474
9599,Veterans Health,2021-01-19,27065
9600,Veterans Health,2021-01-20,25456
9601,Veterans Health,2021-01-21,34652
9602,Veterans Health,2021-01-22,37413
9603,Veterans Health,2021-01-23,40173
9604,Veterans Health,2021-01-24,42465
9605,Veterans Health,2021-01-25,44454
9606,Veterans Health,2021-01-26,41020
9607,Veterans Health,2021-01-27,44791
9608,Veterans Health,2021-01-28,37870
9609,Veterans Health,2021-01-29,37405
9610,Veterans Health,2021-01-30,37816
9611,Veterans Health,2021-01-31,38290
9612,Veterans Health,2021-02-01,37224
9613,Veterans Health,2021-02-02,38574
9614,Veterans Health,2021-02-03,38266
9615,Veterans Health,2021-02-04,33404
9616,Veterans Health,2021-02-05,33788
9617,Veterans Health,2021-02-06,34643
9618,Veterans Health,2021-02-07,41146
9619,Veterans Health,2021-02-08,42230
9620,Veterans Health,2021-02-09,42169
9621,Veterans Health,2021-02-10,44123
9622,Veterans Health,2021-02-11,50169
9623,Veterans Health,2021-02-12,51618
9624,Veterans Health,2021-02-13,53122
9625,Veterans Health,2021-02-14,54361
9626,Veterans Health,2021-02-15,55401
9627,Veterans Health,2021-02-16,60593
9628,Veterans Health,2021-02-17,56780
9629,Veterans Health,2021-02-18,56617
9630,Veterans Health,2021-02-19,53673
9631,Veterans Health,2021-02-20,51472
9632,Veterans Health,2021-02-21,44351
9633,Veterans Health,2021-02-22,44339
9634,Veterans Health,2021-02-23,44301
9635,Veterans Health,2021-02-24,45065
9636,Veterans Health,2021-02-25,43416
9637,Veterans Health,2021-02-26,43288
9638,Veterans Health,2021-02-27,53655
9639,Veterans Health,2021-02-28,56055
9640,Veterans Health,2021-03-01,57043
9641,Veterans Health,2021-03-02,52829
9642,Veterans Health,2021-03-03,54920
9643,Veterans Health,2021-03-04,56918
9644,Veterans Health,2021-03-05,59672
9645,Veterans Health,2021-03-06,51260
9646,Veterans Health,2021-03-07,50649
9647,Veterans Health,2021-03-08,50283
9648,Veterans Health,2021-03-09,49448
9649,Veterans Health,2021-03-10,50738
9650,Veterans Health,2021-03-11,52614
9651,Veterans Health,2021-03-12,54509
9652,Veterans Health,2021-03-13,66893
9653,Veterans Health,2021-03-14,58255
9654,Veterans Health,2021-03-15,62537
9655,Veterans Health,2021-03-16,63135
9656,Veterans Health,2021-03-17,62248
9657,Veterans Health,2021-03-18,61099
9658,Veterans Health,2021-03-19,59407
9659,Veterans Health,2021-03-20,46529
9660,Veterans Health,2021-03-21,54959
9661,Veterans Health,2021-03-22,50964
9662,Veterans Health,2021-03-23,50224
9663,Veterans Health,2021-03-24,49577
9664,Veterans Health,2021-03-25,48983
9665,Veterans Health,2021-03-26,48636
9666,Veterans Health,2021-03-27,49218
9667,Veterans Health,2021-03-28,49722
9668,Veterans Health,2021-03-29,50217
9669,Veterans Health,2021-03-30,49863
9670,Veterans Health,2021-03-31,50269
9671,Veterans Health,2021-04-01,50144
9672,Veterans Health,2021-04-02,49611
9673,Veterans Health,2021-04-03,48792
9674,Veterans Health,2021-04-04,47560
9675,Veterans Health,2021-04-05,43503
9676,Veterans Health,2021-04-06,45905
9677,Veterans Health,2021-04-07,45247
9678,Veterans Health,2021-04-08,41271
9679,Veterans Health,2021-04-09,39061
9680,Veterans Health,2021-04-10,40040
9681,Veterans Health,2021-04-11,39387
9682,Veterans Health,2021-04-12,41914
9683,Veterans Health,2021-04-13,39228
9684,Veterans Health,2021-04-14,38647
9685,Veterans Health,2021-04-15,40234
9686,Veterans Health,2021-04-16,39943
9687,Veterans Health,2021-04-17,36394
9688,Veterans Health,2021-04-18,34792
9689,Veterans Health,2021-04-19,32237
9690,Veterans Health,2021-04-20,32049
9691,Veterans Health,2021-04-21,30362
9692,Veterans Health,2021-04-22,29417
9693,Veterans Health,2021-04-23,28341
9694,Veterans Health,2021-04-24,27257
9695,Veterans Health,2021-04-25,26053
9696,Veterans Health,2021-04-26,24415
9697,Veterans Health,2021-04-27,24059
9698,Veterans Health,2021-04-28,23342
9699,Veterans Health,2021-04-29,22416
9700,Veterans Health,2021-04-30,21432
9701,Veterans Health,2021-05-01,20487
9702,Veterans Health,2021-05-02,19443
9703,Veterans Health,2021-05-03,18452
9704,Veterans Health,2021-05-04,18314
9705,Veterans Health,2021-05-05,17401
9706,Veterans Health,2021-05-06,16501
9707,Veterans Health,2021-05-07,15797
9708,Veterans Health,2021-05-08,14916
9709,Veterans Health,2021-05-09,14063
9710,Veterans Health,2021-05-10,13771
9711,Veterans Health,2021-05-11,13793
9712,Veterans Health,2021-05-12,13423
9713,Veterans Health,2021-05-13,12815
9714,Veterans Health,2021-05-14,12128
9715,Veterans Health,2021-05-15,11647
9716,Veterans Health,2021-05-16,11022
9717,Veterans Health,2021-05-17,11035
9718,Veterans Health,2021-05-18,11130
9719,Veterans Health,2021-05-19,10607
9720,Veterans Health,2021-05-20,10218
9721,Veterans Health,2021-05-21,9981
9722,Veterans Health,2021-05-22,9574
9723,Veterans Health,2021-05-23,9349
9724,Veterans Health,2021-05-24,8881
9725,Veterans Health,2021-05-25,8781
9726,Veterans Health,2021-05-26,8497
9727,Veterans Health,2021-05-27,8042
9728,Veterans Health,2021-05-28,7609
9729,Veterans Health,2021-05-29,7166
9730,Veterans Health,2021-05-30,6593
9731,Veterans Health,2021-05-31,6133
9732,Veterans Health,2021-06-01,6138
9733,Veterans Health,2021-06-02,4920
9734,Veterans Health,2021-06-03,4700
9735,Veterans Health,2021-06-04,4430
9736,Veterans Health,2021-06-05,4028
9737,Veterans Health,2021-06-06,3915
9738,Veterans Health,2021-06-07,3966
9739,Veterans Health,2021-06-08,3938
9740,Veterans Health,2021-06-09,4636
9741,Veterans Health,2021-06-10,4322
9742,Veterans Health,2021-06-11,3359
9743,Veterans Health,2021-06-12,3264
9744,Veterans Health,2021-06-13,3152
9745,Veterans Health,2021-06-14,3759
9746,Veterans Health,2021-06-15,3830
9747,Veterans Health,2021-06-16,3721
9748,Veterans Health,2021-06-17,3563
9749,Veterans Health,2021-06-18,4228
9750,Veterans Health,2021-06-19,4154
9751,Veterans Health,2021-06-20,3966
9752,Veterans Health,2021-06-21,3305
9753,Veterans Health,2021-06-22,3230
9754,Veterans Health,2021-06-23,3044
9755,Veterans Health,2021-06-24,2944
9756,Veterans Health,2021-06-25,2832
9757,Veterans Health,2021-06-26,2691
9758,Virgin Islands,2021-01-13,315
9759,Virgin Islands,2021-01-14,272
9760,Virgin Islands,2021-01-15,250
9761,Virgin Islands,2021-01-16,219
9762,Virgin Islands,2021-01-17,201
9763,Virgin Islands,2021-01-18,188
9764,Virgin Islands,2021-01-19,179
9765,Virgin Islands,2021-01-20,175
9766,Virgin Islands,2021-01-21,189
9767,Virgin Islands,2021-01-22,206
9768,Virgin Islands,2021-01-23,228
9769,Virgin Islands,2021-01-24,214
9770,Virgin Islands,2021-01-25,199
9771,Virgin Islands,2021-01-26,230
9772,Virgin Islands,2021-01-27,251
9773,Virgin Islands,2021-01-28,268
9774,Virgin Islands,2021-01-29,312
9775,Virgin Islands,2021-01-30,373
9776,Virgin Islands,2021-01-31,376
9777,Virgin Islands,2021-02-01,388
9778,Virgin Islands,2021-02-02,423
9779,Virgin Islands,2021-02-03,459
9780,Virgin Islands,2021-02-04,513
9781,Virgin Islands,2021-02-05,518
9782,Virgin Islands,2021-02-06,500
9783,Virgin Islands,2021-02-07,496
9784,Virgin Islands,2021-02-08,488
9785,Virgin Islands,2021-02-09,479
9786,Virgin Islands,2021-02-10,476
9787,Virgin Islands,2021-02-11,422
9788,Virgin Islands,2021-02-12,401
9789,Virgin Islands,2021-02-13,388
9790,Virgin Islands,2021-02-14,402
9791,Virgin Islands,2021-02-15,403
9792,Virgin Islands,2021-02-16,336
9793,Virgin Islands,2021-02-17,349
9794,Virgin Islands,2021-02-18,354
9795,Virgin Islands,2021-02-19,451
9796,Virgin Islands,2021-02-20,521
9797,Virgin Islands,2021-02-21,548
9798,Virgin Islands,2021-02-22,548
9799,Virgin Islands,2021-02-23,639
9800,Virgin Islands,2021-02-24,612
9801,Virgin Islands,2021-02-25,590
9802,Virgin Islands,2021-02-26,548
9803,Virgin Islands,2021-02-27,470
9804,Virgin Islands,2021-02-28,464
9805,Virgin Islands,2021-03-01,469
9806,Virgin Islands,2021-03-02,406
9807,Virgin Islands,2021-03-03,386
9808,Virgin Islands,2021-03-04,548
9809,Virgin Islands,2021-03-05,526
9810,Virgin Islands,2021-03-06,557
9811,Virgin Islands,2021-03-07,523
9812,Virgin Islands,2021-03-08,512
9813,Virgin Islands,2021-03-09,574
9814,Virgin Islands,2021-03-10,638
9815,Virgin Islands,2021-03-11,535
9816,Virgin Islands,2021-03-12,548
9817,Virgin Islands,2021-03-13,596
9818,Virgin Islands,2021-03-14,597
9819,Virgin Islands,2021-03-15,601
9820,Virgin Islands,2021-03-16,623
9821,Virgin Islands,2021-03-17,660
9822,Virgin Islands,2021-03-18,681
9823,Virgin Islands,2021-03-19,706
9824,Virgin Islands,2021-03-20,698
9825,Virgin Islands,2021-03-21,709
9826,Virgin Islands,2021-03-22,704
9827,Virgin Islands,2021-03-23,732
9828,Virgin Islands,2021-03-24,748
9829,Virgin Islands,2021-03-25,800
9830,Virgin Islands,2021-03-26,789
9831,Virgin Islands,2021-03-27,814
9832,Virgin Islands,2021-03-28,864
9833,Virgin Islands,2021-03-29,867
9834,Virgin Islands,2021-03-30,897
9835,Virgin Islands,2021-03-31,930
9836,Virgin Islands,2021-04-01,939
9837,Virgin Islands,2021-04-02,951
9838,Virgin Islands,2021-04-03,865
9839,Virgin Islands,2021-04-04,801
9840,Virgin Islands,2021-04-05,795
9841,Virgin Islands,2021-04-06,780
9842,Virgin Islands,2021-04-07,774
9843,Virgin Islands,2021-04-08,840
9844,Virgin Islands,2021-04-09,858
9845,Virgin Islands,2021-04-10,916
9846,Virgin Islands,2021-04-11,944
9847,Virgin Islands,2021-04-12,961
9848,Virgin Islands,2021-04-13,965
9849,Virgin Islands,2021-04-14,939
9850,Virgin Islands,2021-04-15,850
9851,Virgin Islands,2021-04-16,817
9852,Virgin Islands,2021-04-17,841
9853,Virgin Islands,2021-04-18,837
9854,Virgin Islands,2021-04-19,825
9855,Virgin Islands,2021-04-20,782
9856,Virgin Islands,2021-04-21,724
9857,Virgin Islands,2021-04-22,632
9858,Virgin Islands,2021-04-23,573
9859,Virgin Islands,2021-04-24,474
9860,Virgin Islands,2021-04-25,470
9861,Virgin Islands,2021-04-26,468
9862,Virgin Islands,2021-04-27,428
9863,Virgin Islands,2021-04-28,414
9864,Virgin Islands,2021-04-29,436
9865,Virgin Islands,2021-04-30,463
9866,Virgin Islands,2021-05-01,488
9867,Virgin Islands,2021-05-02,486
9868,Virgin Islands,2021-05-03,487
9869,Virgin Islands,2021-05-04,494
9870,Virgin Islands,2021-05-05,389
9871,Virgin Islands,2021-05-06,440
9872,Virgin Islands,2021-05-07,395
9873,Virgin Islands,2021-05-08,377
9874,Virgin Islands,2021-05-09,368
9875,Virgin Islands,2021-05-10,367
9876,Virgin Islands,2021-05-11,325
9877,Virgin Islands,2021-05-12,386
9878,Virgin Islands,2021-05-13,289
9879,Virgin Islands,2021-05-14,282
9880,Virgin Islands,2021-05-15,289
9881,Virgin Islands,2021-05-16,291
9882,Virgin Islands,2021-05-17,291
9883,Virgin Islands,2021-05-18,286
9884,Virgin Islands,2021-05-19,275
9885,Virgin Islands,2021-05-20,287
9886,Virgin Islands,2021-05-21,292
9887,Virgin Islands,2021-05-22,280
9888,Virgin Islands,2021-05-23,272
9889,Virgin Islands,2021-05-24,270
9890,Virgin Islands,2021-05-25,267
9891,Virgin Islands,2021-05-26,255
9892,Virgin Islands,2021-05-27,230
9893,Virgin Islands,2021-05-28,234
9894,Virgin Islands,2021-05-29,229
9895,Virgin Islands,2021-05-30,232
9896,Virgin Islands,2021-05-31,232
9897,Virgin Islands,2021-06-01,190
9898,Virgin Islands,2021-06-02,229
9899,Virgin Islands,2021-06-03,237
9900,Virgin Islands,2021-06-04,229
9901,Virgin Islands,2021-06-05,226
9902,Virgin Islands,2021-06-06,224
9903,Virgin Islands,2021-06-07,226
9904,Virgin Islands,2021-06-08,282
9905,Virgin Islands,2021-06-09,256
9906,Virgin Islands,2021-06-10,224
9907,Virgin Islands,2021-06-11,206
9908,Virgin Islands,2021-06-12,202
9909,Virgin Islands,2021-06-13,250
9910,Virgin Islands,2021-06-14,263
9911,Virgin Islands,2021-06-15,247
9912,Virgin Islands,2021-06-16,237
9913,Virgin Islands,2021-06-17,270
9914,Virgin Islands,2021-06-18,283
9915,Virgin Islands,2021-06-19,267
9916,Virgin Islands,2021-06-20,217
9917,Virgin Islands,2021-06-21,203
9918,Virgin Islands,2021-06-22,202
9919,Virgin Islands,2021-06-23,210
9920,Virgin Islands,2021-06-24,205
9921,Virgin Islands,2021-06-25,209
9922,Virgin Islands,2021-06-26,221
9923,Virginia,2021-01-13,27229
9924,Virginia,2021-01-14,13614
9925,Virginia,2021-01-15,17876
9926,Virginia,2021-01-16,18573
9927,Virginia,2021-01-17,18991
9928,Virginia,2021-01-18,19270
9929,Virginia,2021-01-19,19470
9930,Virginia,2021-01-20,17933
9931,Virginia,2021-01-21,20608
9932,Virginia,2021-01-22,22459
9933,Virginia,2021-01-23,23485
9934,Virginia,2021-01-24,23729
9935,Virginia,2021-01-25,25249
9936,Virginia,2021-01-26,38276
9937,Virginia,2021-01-27,40808
9938,Virginia,2021-01-28,43758
9939,Virginia,2021-01-29,46189
9940,Virginia,2021-01-30,50946
9941,Virginia,2021-01-31,54508
9942,Virginia,2021-02-01,55407
9943,Virginia,2021-02-02,43769
9944,Virginia,2021-02-03,41989
9945,Virginia,2021-02-04,40095
9946,Virginia,2021-02-05,38440
9947,Virginia,2021-02-06,38094
9948,Virginia,2021-02-07,38593
9949,Virginia,2021-02-08,37831
9950,Virginia,2021-02-09,37197
9951,Virginia,2021-02-10,37771
9952,Virginia,2021-02-11,39162
9953,Virginia,2021-02-12,40141
9954,Virginia,2021-02-13,39675
9955,Virginia,2021-02-14,35980
9956,Virginia,2021-02-15,36818
9957,Virginia,2021-02-16,38559
9958,Virginia,2021-02-17,38966
9959,Virginia,2021-02-18,40084
9960,Virginia,2021-02-19,52950
9961,Virginia,2021-02-20,48702
9962,Virginia,2021-02-21,50009
9963,Virginia,2021-02-22,48869
9964,Virginia,2021-02-23,47775
9965,Virginia,2021-02-24,49057
9966,Virginia,2021-02-25,49284
9967,Virginia,2021-02-26,39615
9968,Virginia,2021-02-27,47360
9969,Virginia,2021-02-28,54414
9970,Virginia,2021-03-01,57354
9971,Virginia,2021-03-02,57929
9972,Virginia,2021-03-03,59592
9973,Virginia,2021-03-04,62240
9974,Virginia,2021-03-05,59952
9975,Virginia,2021-03-06,55707
9976,Virginia,2021-03-07,51391
9977,Virginia,2021-03-08,49929
9978,Virginia,2021-03-09,54612
9979,Virginia,2021-03-10,56591
9980,Virginia,2021-03-11,57278
9981,Virginia,2021-03-12,58784
9982,Virginia,2021-03-13,62152
9983,Virginia,2021-03-14,63765
9984,Virginia,2021-03-15,66502
9985,Virginia,2021-03-16,61944
9986,Virginia,2021-03-17,58693
9987,Virginia,2021-03-18,58069
9988,Virginia,2021-03-19,58771
9989,Virginia,2021-03-20,59415
9990,Virginia,2021-03-21,59552
9991,Virginia,2021-03-22,58341
9992,Virginia,2021-03-23,57494
9993,Virginia,2021-03-24,63163
9994,Virginia,2021-03-25,62509
9995,Virginia,2021-03-26,64262
9996,Virginia,2021-03-27,60673
9997,Virginia,2021-03-28,67028
9998,Virginia,2021-03-29,72383
9999,Virginia,2021-03-30,84012
10000,Virginia,2021-03-31,83888
10001,Virginia,2021-04-01,87342
10002,Virginia,2021-04-02,91083
10003,Virginia,2021-04-03,100970
10004,Virginia,2021-04-04,101058
10005,Virginia,2021-04-05,95899
10006,Virginia,2021-04-06,87650
10007,Virginia,2021-04-07,87049
10008,Virginia,2021-04-08,86215
10009,Virginia,2021-04-09,85211
10010,Virginia,2021-04-10,83590
10011,Virginia,2021-04-11,83703
10012,Virginia,2021-04-12,83810
10013,Virginia,2021-04-13,84656
10014,Virginia,2021-04-14,85999
10015,Virginia,2021-04-15,85845
10016,Virginia,2021-04-16,90436
10017,Virginia,2021-04-17,90434
10018,Virginia,2021-04-18,85988
10019,Virginia,2021-04-19,87911
10020,Virginia,2021-04-20,89000
10021,Virginia,2021-04-21,86407
10022,Virginia,2021-04-22,88988
10023,Virginia,2021-04-23,85810
10024,Virginia,2021-04-24,86223
10025,Virginia,2021-04-25,85460
10026,Virginia,2021-04-26,86267
10027,Virginia,2021-04-27,85038
10028,Virginia,2021-04-28,83505
10029,Virginia,2021-04-29,81784
10030,Virginia,2021-04-30,80111
10031,Virginia,2021-05-01,79191
